month,day,hour,temp,kW
2,20,7,45,85.1825
2,20,8,52,85.1025
2,20,9,57,85.97
2,20,10,60.1,88.63
2,20,11,63,88.5575
2,20,12,64,88.4875
2,20,13,64.9,87.655
2,20,14,66.9,87.38
2,20,15,66.9,87.475
2,20,16,68,87.16
2,20,17,64.9,87.1875
2,20,18,59,86.8175
2,20,19,57,87.02
2,20,20,55,87.8525
2,20,21,53.1,87.4125
2,20,22,50,87.3175
2,20,23,50,87.08
2,20,24,48.9,87.115
2,21,1,50,87.3025
2,21,2,48,87.1825
2,21,3,46,87.2425
2,21,4,45,86.8525
2,21,5,43,86.8625
2,21,6,42.1,87.3
2,21,7,41,88.155
2,21,8,42.1,89.61
2,21,9,44.1,92.995
2,21,10,46.9,96.0925
2,21,11,50,96.385
2,21,12,53.1,96.01
2,21,13,55,96.2375
2,21,14,55.9,96.285
2,21,15,57,96.025
2,21,16,55,94.6825
2,21,17,55,94.1975
2,21,18,53.1,94.905
2,21,19,51.1,92.855
2,21,20,48.9,91.43
2,21,21,48,90.975
2,21,22,48,89.8825
2,21,23,48,87.825
2,21,24,48,88.2125
2,22,1,46.9,88.5175
2,22,2,46.9,88.4325
2,22,3,46,88.365
2,22,4,46,87.835
2,22,5,46,87.55
2,22,6,46.9,87.415
2,22,7,46.9,88.81
2,22,8,46.9,89.5675
2,22,9,48.9,92.415
2,22,10,50,95.33
2,22,11,52,96.3175
2,22,12,55,95.8475
2,22,13,57,95.0125
2,22,14,59,95.2425
2,22,15,60.1,95.265
2,22,16,61,94.2975
2,22,17,59,93.3975
2,22,18,55.9,94.3325
2,22,19,57,92.2675
2,22,20,54,90.7775
2,22,21,53.1,89.365
2,22,22,53.1,88.66
2,22,23,54,88.42
2,22,24,54,89.2425
2,23,1,54,89.5025
2,23,2,54,89.37
2,23,3,54.33,88.2325
2,23,4,54,87.515
2,23,5,54,87.4075
2,23,6,54,87.8675
2,23,7,53.55,88.29
2,23,8,55,89.905
2,23,9,59,91.8425
2,23,10,61,93.6
2,23,11,64,94.3025
2,23,12,64.9,92.7075
2,23,13,68,93.12
2,23,14,73,94.9725
2,23,15,72,94.5625
2,23,16,73,93.6575
2,23,17,73,93.9225
2,23,18,66.9,94.3325
2,23,19,64.9,92.995
2,23,20,63,91.2625
2,23,21,63,90.0325
2,23,22,62.1,89.9125
2,23,23,60.1,88.9775
2,23,24,60.1,88.16
2,24,1,61,87.755
2,24,2,57.9,87.93
2,24,3,55.9,87.6125
2,24,4,57,87.92
2,24,5,57.9,88.06
2,24,6,54,88.3625
2,24,7,54,89.7425
2,24,8,57,90.0425
2,24,9,60.1,91.73
2,24,10,64,94.695
2,24,11,69.1,94.7725
2,24,12,73.9,94.3
2,24,13,75.9,94.7625
2,24,14,73.9,94.7375
2,24,15,72,94.2775
2,24,16,73,93.95
2,24,17,69.1,93.1275
2,24,18,66.9,92.7525
2,24,19,68,92.3675
2,24,20,64,91.085
2,24,21,62.1,89.63
2,24,22,61,88.0475
2,24,23,61,89.2025
2,24,24,62.1,88.79
2,25,1,61,88.9075
2,25,2,59,89.04
2,25,3,59,88.595
2,25,4,61,88.14
2,25,5,57.9,88.6225
2,25,6,57.9,87.9875
2,25,7,59,88.015
2,25,8,62.1,88.22
2,25,9,63,89.1225
2,25,10,66,90.2825
2,25,11,71.1,90.16
2,25,12,75,90.795
2,25,13,70,90.935
2,25,14,73,90.9325
2,25,15,70.37,90.49
2,25,16,60.63,90
2,25,17,56.7,88.925
2,25,18,56.63,88.4525
2,25,19,55,88.185
2,25,20,55,87.825
2,25,21,52,88.245
2,25,22,48.9,88.475
2,25,23,46,88.4975
2,25,24,44.1,88.33
2,26,1,44.1,88.6
2,26,2,42.1,88.6275
2,26,3,39.9,88.7075
2,26,4,39,86.7925
2,26,5,37,88.3725
2,26,6,37,86.4475
2,26,7,36,87.1925
2,26,8,37,87.095
2,26,9,37.9,86.97
2,26,10,39.9,88.99
2,26,11,43,86.7375
2,26,12,42.1,89.11
2,26,13,45,88.605
2,26,14,46.9,88.7625
2,26,15,48,88.7875
2,26,16,48.9,89.0975
2,26,17,48.9,88.68
2,26,18,46,87.81
2,26,19,45,87.565
2,26,20,44.1,87.56
2,26,21,44.1,87.6875
2,26,22,42.1,87.96
2,26,23,42.1,88.1375
2,26,24,42.1,87.7175
2,27,1,39,88.3675
2,27,2,39.9,87.635
2,27,3,39,87.9125
2,27,4,39,87.6
2,27,5,37.9,87.5025
2,27,6,37,88.455
2,27,7,39,89.5525
2,27,8,39.9,90.355
2,27,9,42.1,93.8
2,27,10,46,96.9275
2,27,11,48,97.205
2,27,12,53.1,96.705
2,27,13,52,95.985
2,27,14,53.1,96.955
2,27,15,54,97.2925
2,27,16,55,96.0025
2,27,17,54,94.975
2,27,18,54,94.1825
2,27,19,53.1,92.29
2,27,20,51.1,90.7225
2,27,21,51.1,89.7425
2,27,22,52,89.2475
2,27,23,50,88.0925
2,27,24,48.9,88.2975
2,28,1,51.1,88
2,28,2,51.1,87.955
2,28,3,50,87.655
2,28,4,50,87.475
2,28,5,48.9,87.715
2,28,6,48.9,87.73
2,28,7,46.9,88.85
2,28,8,50,90.355
2,28,9,53.1,92.825
2,28,10,55.9,95.1275
2,28,11,61,96.92
2,28,12,63,95.6075
2,28,13,64,95.8875
2,28,14,66.9,95.8175
2,28,15,64.9,95.11
2,28,16,63,94.6475
2,28,17,64.9,95.0025
2,28,18,64.9,93.895
2,28,19,59,92.15
2,28,20,57,90.4775
2,28,21,57,89.6025
2,28,22,57,89.625
2,28,23,57.9,89.2625
2,28,24,57,88.99
3,1,1,57,88.875
3,1,2,57,88.445
3,1,3,57,87.6875
3,1,4,57,87.37
3,1,5,57,87.345
3,1,6,57.9,87.3975
3,1,7,60.1,88.7925
3,1,8,61,90.2825
3,1,9,62.1,92.6675
3,1,10,64.9,95.14
3,1,11,69.1,95.2275
3,1,12,73.9,94.575
3,1,13,77,94.66
3,1,14,73.15,95.0925
3,1,15,71,96.0375
3,1,16,69.1,96.595
3,1,17,69.1,95.9125
3,1,18,69.1,94.84
3,1,19,66.9,93.05
3,1,20,64.9,91.775
3,1,21,64,90.94
3,1,22,63,90.05
3,1,23,63,88.865
3,1,24,62.1,88.335
3,2,1,62.1,88.4825
3,2,2,60.1,87.9925
3,2,3,55.95,88.165
3,2,4,51.1,88.2175
3,2,5,50,88.0825
3,2,6,48.9,88.155
3,2,7,46.9,89.4825
3,2,8,46.9,90.6875
3,2,9,48,94.135
3,2,10,46.9,95.6425
3,2,11,46.9,95.8275
3,2,12,48.9,97.04
3,2,13,50,96.78
3,2,14,51.1,97.7075
3,2,15,50,97.375
3,2,16,50,96.2125
3,2,17,50,95.595
3,2,18,46.9,94.9225
3,2,19,46,93.03
3,2,20,45,91.205
3,2,21,44.1,90.3225
3,2,22,42.55,89.635
3,2,23,41,89.0625
3,2,24,41,88.875
3,3,1,39,88.6975
3,3,2,39.9,88.5725
3,3,3,39.9,88.6925
3,3,4,39,88.2225
3,3,5,35.75,88.5875
3,3,6,34,89.2375
3,3,7,34.55,89.995
3,3,8,36,89.14
3,3,9,39,92.835
3,3,10,39,93.3525
3,3,11,39.9,95.4975
3,3,12,42.1,91.3675
3,3,13,42.1,85.94
3,3,14,43,84.65
3,3,15,43,83.495
3,3,16,43,83.2825
3,3,17,39.9,82.3675
3,3,18,39,81.125
3,3,19,37.9,84.19
3,3,20,36,88.455
3,3,21,35.1,88.3875
3,3,22,33.55,85.8225
3,3,23,32,85.255
3,3,24,30.9,84.69
3,4,1,30,84.4375
3,4,2,30,84.53
3,4,3,28,84.145
3,4,4,28,83.9875
3,4,5,28,84.8275
3,4,6,27,84.3525
3,4,7,26.1,84.465
3,4,8,30.9,84.73
3,4,9,34,85.155
3,4,10,36,85.095
3,4,11,37,85.345
3,4,12,39,85.58
3,4,13,41,86.455
3,4,14,42.1,86.035
3,4,15,43,86.265
3,4,16,43,84.815
3,4,17,42.1,86.265
3,4,18,39.9,83.9025
3,4,19,37.9,83.9575
3,4,20,36,84.2625
3,4,21,35.1,84.9775
3,4,22,34,83.59
3,4,23,33.1,85.97
3,4,24,32,85.135
3,5,1,30.9,83.975
3,5,2,30,83.365
3,5,3,28,83.9275
3,5,4,26.1,84.1
3,5,5,24.1,84.505
3,5,6,24.1,83.4475
3,5,7,23,83.1925
3,5,8,24.1,83.2
3,5,9,26.1,83.765
3,5,10,28,84.3425
3,5,11,30,83.9675
3,5,12,32,84
3,5,13,35.1,83.29
3,5,14,36,83.685
3,5,15,37.9,86.0375
3,5,16,39,84.05
3,5,17,39,84.905
3,5,18,37.9,84.455
3,5,19,37,84.0625
3,5,20,36,84.4325
3,5,21,37.9,84.5525
3,5,22,35.1,84.2525
3,5,23,33.1,84.725
3,5,24,33.1,84.0875
3,6,1,34,84.6825
3,6,2,33.1,84.7375
3,6,3,33.1,84.55
3,6,4,34,84.7025
3,6,5,34,84.065
3,6,6,34,84.8125
3,6,7,35.1,86.39
3,6,8,36,88.155
3,6,9,37.9,91.3725
3,6,10,42.1,93.4175
3,6,11,45,95.5425
3,6,12,48.9,94.9675
3,6,13,52,96.3925
3,6,14,52,96.5325
3,6,15,53.1,96.9675
3,6,16,53.1,95.8375
3,6,17,53.1,95.7825
3,6,18,54,95.0025
3,6,19,50,92.7
3,6,20,50,90.31
3,6,21,48.9,89.655
3,6,22,48,89.9
3,6,23,48,89.085
3,6,24,48,88.9475
3,7,1,46.9,88.5675
3,7,2,46.9,87.9125
3,7,3,48,88.005
3,7,4,48,88.105
3,7,5,48,87.7125
3,7,6,50,88.105
3,7,7,53.1,88.5825
3,7,8,53.1,90.65
3,7,9,54,93.145
3,7,10,57,94.8025
3,7,11,64.9,94.9275
3,7,12,66.9,91.76
3,7,13,69.1,94.7
3,7,14,70,100.4075
3,7,15,69.1,103.8725
3,7,16,70,96.26
3,7,17,68,91.66
3,7,18,64.9,99.4975
3,7,19,63,100.225
3,7,20,57.9,99.3325
3,7,21,57,100.205
3,7,22,55.9,99.005
3,7,23,55,98.0775
3,7,24,57,96.89
3,8,1,61,97.06
3,8,2,62.1,96.79
3,8,3,63,96.195
3,8,4,56.47,96.69
3,8,5,50,94.5925
3,8,6,51.1,95.6175
3,8,7,51.1,97.45
3,8,8,52,97.4775
3,8,9,55,102.4625
3,8,10,57.9,89.2325
3,8,11,59,89.405
3,8,12,62.1,89.215
3,8,13,64,89.9825
3,8,14,66,89.965
3,8,15,66,89.0125
3,8,16,66.9,86.8225
3,8,17,66.9,86.3325
3,8,18,64.9,85.6475
3,8,19,61,83.775
3,8,20,60.1,83.0275
3,8,21,60.1,82.935
3,8,22,59,81.9525
3,8,23,57.9,80.7175
3,8,24,55.9,80.295
3,9,1,54,80.525
3,9,2,52,79.955
3,9,3,50,80.1125
3,9,4,48,80.535
3,9,5,48.9,80.625
3,9,6,48.9,80.4375
3,9,7,50,81.0475
3,9,8,54,85.0175
3,9,9,60.1,96.1325
3,9,10,64,105.2075
3,9,11,66.9,105.6
3,9,12,69.1,105.755
3,9,13,71.1,106.55
3,9,14,72,106.09
3,9,15,73.9,105.4025
3,9,16,72.5,77.035
3,9,17,71.1,77.0825
3,9,18,70,76.1525
3,9,19,64,74.0775
3,9,20,60.1,72.97
3,9,21,59,72.5
3,9,22,59.55,72.4525
3,9,23,57.9,71.2975
3,9,24,57,69.74
3,10,1,55,69.4375
3,10,2,53.1,69.625
3,10,3,52,69.9025
3,10,4,50,70.56
3,10,5,48.9,70.06
3,10,6,48,69.8075
3,10,7,48,71.4625
3,10,8,46,71.9375
3,10,9,46,72.815
3,10,10,39.73,75.0975
3,10,11,37,75.77
3,10,12,38.45,75.6375
3,10,13,41,75.9725
3,10,14,43,77.08
3,10,15,42.55,76.9675
3,10,16,46,75.85
3,10,17,42.1,75.645
3,10,18,39.9,75.4425
3,10,19,39.9,74.3275
3,10,20,37,73.4575
3,10,21,35.1,71.685
3,10,22,33.1,70.665
3,10,23,32,69.5775
3,10,24,32,69.74
3,11,1,30.9,69.7325
3,11,2,28.9,69.7
3,11,3,28.9,69.62
3,11,4,28,69.3675
3,11,5,28,69.2075
3,11,6,27,69.3575
3,11,7,26.1,69.585
3,11,8,28,69.32
3,11,9,30.9,69.63
3,11,10,32,69.915
3,11,11,34,69.9975
3,11,12,37,69.925
3,11,13,37,70.055
3,11,14,37.9,70.195
3,11,15,39,69.9375
3,11,16,39,69.7775
3,11,17,37.9,69.16
3,11,18,36,68.78
3,11,19,34,68.8775
3,11,20,33.1,69.3425
3,11,21,32,69.4875
3,11,22,30.9,69.1375
3,11,23,30,68.9075
3,11,24,30,69.03
3,13,1,30.9,68.455
3,13,2,32,68.7575
3,13,3,30.9,68.705
3,13,4,30,68.3725
3,13,5,30,68.1425
3,13,6,30,68.76
3,13,7,28.9,69.645
3,13,8,28.9,71.32
3,13,9,30.9,75.685
3,13,10,33.1,78.705
3,13,11,35.1,79.16
3,13,12,37,79.105
3,13,13,37.9,78.8925
3,13,14,41,80.0275
3,13,15,44.1,78.8975
3,13,16,46,78.4975
3,13,17,43,76.2625
3,13,18,41,77.14
3,13,19,36.5,75.7675
3,13,20,35.38,74.465
3,13,21,35.1,73.4525
3,13,22,33.93,74.635
3,13,23,33.05,73.7125
3,13,24,31.12,73.03
3,14,1,30.9,72.3575
3,14,2,30.8,71.435
3,14,3,31.56,72.0525
3,14,4,32.55,72.31
3,14,5,33.1,72.2375
3,14,6,33.55,72.2425
3,14,7,32,72.4175
3,14,8,30.9,72.0325
3,14,9,33.1,72.76
3,14,10,34,74.5075
3,14,11,35.1,74.9725
3,14,12,37,76.595
3,14,13,37.45,78.815
3,14,14,36.29,79.3125
3,14,15,38.55,79.8775
3,14,16,39,77.655
3,14,17,39,76.99
3,14,18,37.9,75.3725
3,14,19,35.1,73.645
3,14,20,33.1,71.775
3,14,21,30.9,71.3775
3,14,22,30,71.215
3,14,23,28.9,69.625
3,14,24,27,69.2675
3,15,1,26.1,69.0825
3,15,2,25,68.9375
3,15,3,24.1,68.1825
3,15,4,23,68.39
3,15,5,21.9,68.0925
3,15,6,21.9,69.195
3,15,7,21.9,70.645
3,15,8,24.1,71.45
3,15,9,25,73.2225
3,15,10,26.1,77.51
3,15,11,27,78.7575
3,15,12,28,79.9
3,15,13,30,80.25
3,15,14,30,79.87
3,15,15,30,81.45
3,15,16,30,80.4275
3,15,17,32,80.4725
3,15,18,32,78.0975
3,15,19,33.1,73.84
3,15,20,32,72.6525
3,15,21,32,72.6175
3,15,22,30.9,71.5225
3,15,23,30.9,71.4175
3,15,24,30,71.16
3,16,1,28.9,70.7875
3,16,2,28,70.1525
3,16,3,28,70.0775
3,16,4,28,70.675
3,16,5,27,69.92
3,16,6,26.1,70.395
3,16,7,26.1,71.1875
3,16,8,27,72.035
3,16,9,30.9,75.105
3,16,10,33.1,79.6125
3,16,11,34,80.69
3,16,12,36,80.445
3,16,13,37,80.6075
3,16,14,37,81.63
3,16,15,39,81.985
3,16,16,41,79.635
3,16,17,42.1,79.4675
3,16,18,41,79.1975
3,16,19,39.9,76.985
3,16,20,39,75.29
3,16,21,37.9,75.1
3,16,22,37.9,73.785
3,16,23,37,72.135
3,16,24,36,71.04
3,17,1,36,70.5725
3,17,2,34,70.68
3,17,3,34,70.0925
3,17,4,34,70.2325
3,17,5,33.1,70.36
3,17,6,28.9,70.495
3,17,7,32,72.5275
3,17,8,33.1,73.425
3,17,9,36,74.645
3,17,10,37.9,78.01
3,17,11,41,78.5925
3,17,12,46,79.2025
3,17,13,46,78.7225
3,17,14,48.9,78.7775
3,17,15,48.9,78.255
3,17,16,50.55,77.3575
3,17,17,48,76.09
3,17,18,48,75.15
3,17,19,46.9,72.245
3,17,20,46,70.95
3,17,21,43,70.4375
3,17,22,42.1,70.18
3,17,23,41,69.765
3,17,24,42.1,69.095
3,18,1,39.9,68.67
3,18,2,39.9,68.4625
3,18,3,39.9,68.6375
3,18,4,41,68.5075
3,18,5,41,68.885
3,18,6,41,68.45
3,18,7,41,68.58
3,18,8,42.1,68.7625
3,18,9,42.1,69.5375
3,18,10,43,70.73
3,18,11,46,70.7675
3,18,12,50,71.05
3,18,13,53.1,71.4025
3,18,14,55.9,71.145
3,18,15,57.9,69.815
3,18,16,59,68.255
3,18,17,54,68.0525
3,18,18,53.1,68.1375
3,18,19,51.1,68.3975
3,18,20,49.45,67.91
3,18,21,46.9,67.66
3,18,22,45.33,67.7125
3,18,23,44.1,67.85
3,18,24,44.1,67.8125
3,19,1,43,68.105
3,19,2,42.1,68.0075
3,19,3,39.9,67.935
3,19,4,37.9,67.8025
3,19,5,37.3,68.155
3,19,6,36.5,68.08
3,19,7,36,68.205
3,19,8,36,69.3375
3,19,9,37,69.5225
3,19,10,39,68.8825
3,19,11,39.9,68.9325
3,19,12,42,68.795
3,19,13,46,68.4775
3,19,14,48.9,68.3225
3,19,15,51.1,69.07
3,19,16,52,68.71
3,19,17,54,68.32
3,19,18,51.1,67.94
3,19,19,50,67.675
3,19,20,48,67.6925
3,19,21,45,68.34
3,19,22,45,68.3525
3,19,23,45,67.6275
3,19,24,44.1,67.8675
3,20,1,43,68.385
3,20,2,42.1,68.4125
3,20,3,41,68.375
3,20,4,39.9,68.7675
3,20,5,39,68.48
3,20,6,37.9,68.575
3,20,7,37.9,69.8775
3,20,8,39.9,70.455
3,20,9,43,74.245
3,20,10,46,77.0625
3,20,11,48.9,77.9175
3,20,12,51.1,77.5725
3,20,13,53.1,78.2575
3,20,14,53.1,78.075
3,20,15,53.1,77.7575
3,20,16,53.1,77.61
3,20,17,52,76.74
3,20,18,52,75.09
3,20,19,51.1,72.2775
3,20,20,51.1,71.23
3,20,21,51.1,71.13
3,20,22,50,70.5525
3,20,23,50,69.16
3,20,24,50,68.4675
3,21,1,50,68.29
3,21,2,50,69.03
3,21,3,50,69.1125
3,21,4,46.9,69.23
3,21,5,46.9,69.085
3,21,6,46.9,68.8275
3,21,7,46,69.3325
3,21,8,46.9,70.3325
3,21,9,46.9,65.3825
3,21,10,48,65.595
3,21,11,48.9,66.235
3,21,12,52,66.015
3,21,13,55,66.7825
3,21,14,57.9,67.7325
3,21,15,60.1,73.12
3,21,16,62.1,76.995
3,21,17,63,75.5175
3,21,18,62.1,74.8175
3,21,19,60.1,72.525
3,21,20,57.9,71.34
3,21,21,59,70.865
3,21,22,57,70.215
3,21,23,57,70.045
3,21,24,55.9,69.5675
3,22,1,57,68.5975
3,22,2,59,68.28
3,22,3,57.9,68.3375
3,22,4,57,68.7425
3,22,5,55.9,68.355
3,22,6,52,68.0925
3,22,7,46,69.7075
3,22,8,42.1,63.385
3,22,9,42.1,60.74
3,22,10,41,55.72
3,22,11,44.1,57.095
3,22,12,45,64.07
3,22,13,46,66.2875
3,22,14,46.9,66.6975
3,22,15,48.9,65.555
3,22,16,48.9,64.4375
3,22,17,48,64.38
3,22,18,46.9,63.8025
3,22,19,45,63.0075
3,22,20,43,60.5425
3,22,21,42.1,59.2225
3,22,22,39.9,58.8425
3,22,23,39,57.805
3,22,24,37.9,58.535
3,23,1,37,58.5075
3,23,2,35.1,58.4525
3,23,3,34,58.3375
3,23,4,32,57.1725
3,23,5,32,57.2375
3,23,6,30,57.67
3,23,7,30,58.62
3,23,8,30,61.23
3,23,9,32,63.24
3,23,10,34,65.47
3,23,11,36,66.6025
3,23,12,39,66.24
3,23,13,39.9,66.935
3,23,14,42.1,68.3625
3,23,15,45,68.0575
3,23,16,46.9,66.365
3,23,17,46.9,66.4
3,23,18,46.9,65.6275
3,23,19,46,62.2925
3,23,20,45,60.0725
3,23,21,43,59.58
3,23,22,42.1,59.02
3,23,23,39.9,58.9675
3,23,24,37.9,58.315
3,24,1,37.9,57.415
3,24,2,37.9,57.31
3,24,3,37,57.88
3,24,4,37,57.7125
3,24,5,36,57.51
3,24,6,37,58.0475
3,24,7,37.9,59.6225
3,24,8,37.9,60.96
3,24,9,39,62.395
3,24,10,41,65.1825
3,24,11,41,65.965
3,24,12,41.6,64.79
3,24,13,48.9,55.935
3,24,14,53.1,56.2525
3,24,15,55,55.805
3,24,16,57.9,54.6475
3,24,17,61,54.045
3,24,18,62.1,53.1375
3,24,19,61,51.735
3,24,20,57.9,51.07
3,24,21,55,50.4175
3,24,22,55.9,49.63
3,24,23,57,48.55
3,24,24,57,47.11
3,25,1,57,47.0975
3,25,2,55.9,47.1425
3,25,3,57,47.2375
3,25,4,55.9,47.115
3,25,5,55.9,47.145
3,25,6,55.9,46.87
3,25,7,55,46.965
3,25,8,55.9,47.8425
3,25,9,59,48.55
3,25,10,62.1,48.0375
3,25,11,64.9,48.02
3,25,12,66.9,48.6025
3,25,13,69.1,48.765
3,25,14,73,48.0175
3,25,15,77,47.82
3,25,16,78.1,63.225
3,25,17,75.9,74.715
3,25,18,77,75.7475
3,25,19,72,74.9225
3,25,20,72,75.4
3,25,21,70,75.72
3,25,22,66.9,75.2125
3,25,23,64.9,75.2625
3,25,24,60.1,75.235
3,26,1,57.9,72.62
3,26,2,55,73.575
3,26,3,52,72.915
3,26,4,51.1,74.84
3,26,5,50,74.2225
3,26,6,50,74.195
3,26,7,48.9,74.2225
3,26,8,48,72.3725
3,26,9,48,72.08
3,26,10,48,72.08
3,26,11,48,72.2825
3,26,12,48.1,72.6375
3,26,13,48.9,72.4625
3,26,14,48.9,72.4125
3,26,15,48.9,72.6325
3,26,16,50,72.8525
3,26,17,48.9,73.1075
3,26,18,48.9,72.6875
3,26,19,48.9,71.9025
3,26,20,48,72.81
3,26,21,48,73.1825
3,26,22,48,72.605
3,26,23,47.45,72.5575
3,26,24,46.9,72.4575
3,27,1,46.9,72.31
3,27,2,46.9,72.4175
3,27,3,46.9,72.86
3,27,4,46.73,72.87
3,27,5,46.9,72.53
3,27,6,46.9,73.1075
3,27,7,48,74.24
3,27,8,48,63.6275
3,27,9,48,63.5925
3,27,10,48.9,65.825
3,27,11,51.28,66.8775
3,27,12,55.9,66.4
3,27,13,60.1,67.4825
3,27,14,63.05,68.495
3,27,15,69.1,78.37
3,27,16,73,90.8325
3,27,17,73,105.58
3,27,18,73,105.335
3,27,19,69.1,102.85
3,27,20,68,101.975
3,27,21,66,102.5825
3,27,22,66,101.465
3,27,23,62.1,99.3375
3,27,24,62.1,98.6475
3,28,1,60.1,99.335
3,28,2,57,99.7525
3,28,3,61,98.5125
3,28,4,62.1,98.9275
3,28,5,61,98.6425
3,28,6,61,99.3025
3,28,7,61,91.5025
3,28,8,63,83.9925
3,28,9,62.1,100
3,28,10,64.9,113.305
3,28,11,64.9,88.6675
3,28,12,68,124.99
3,28,13,64,135.4025
3,28,14,70,127.925
3,28,15,71,89.145
3,28,16,70,87.15
3,28,17,73,86.6475
3,28,18,73,85.77
3,28,19,70,83.4125
3,28,20,69.1,82
3,28,21,66,80.6725
3,28,22,64,79.8975
3,28,23,64,79.64
3,28,24,63,79.0775
3,29,1,62.1,78.9425
3,29,2,62.1,79.725
3,29,3,60,79.2475
3,29,4,59,78.375
3,29,5,59,78.9025
3,29,6,57.9,78.7675
3,29,7,57,80.1975
3,29,8,55.9,118.3275
3,29,9,55.9,132.8525
3,29,10,55.9,129.27
3,29,11,60.1,122.9475
3,29,12,61,117.84
3,29,13,62.1,119.865
3,29,14,64,107.8325
3,29,15,66,81.3275
3,29,16,66,79.9725
3,29,17,66.9,78.3125
3,29,18,66,77.0525
3,29,19,63,74.865
3,29,20,61,76.6425
3,29,21,60.1,84.7975
3,29,22,57,83.75
3,29,23,55,82.705
3,29,24,54,82.705
3,30,1,52,82.7775
3,30,2,51.1,82.5475
3,30,3,50,82.5225
3,30,4,48.9,82.215
3,30,5,48,82.07
3,30,6,48,82.4475
3,30,7,46.9,83.1225
3,30,8,46.9,84.9825
3,30,9,46.9,87.595
3,30,10,48,89.4125
3,30,11,50,89.75
3,30,12,50,90.415
3,30,13,53.1,90.0325
3,30,14,54,90.0425
3,30,15,54,90.9175
3,30,16,54,89.6925
3,30,17,54,90
3,30,18,54,88.7075
3,30,19,53.1,87.015
3,30,20,52,85.27
3,30,21,51.1,76.18
3,30,22,50,53.055
3,30,23,50,54.16
3,30,24,48.9,56.0375
3,31,1,48.9,57.4
3,31,2,48.9,56.78
3,31,3,48.1,58.345
3,31,4,48,60.4475
3,31,5,46.3,60.735
3,31,6,45.67,70.6675
3,31,7,45,88.115
3,31,8,45,88.465
3,31,9,46,89.57
3,31,10,46.9,91.625
3,31,11,46.72,91.935
3,31,12,46.9,78.0875
3,31,13,47.45,74.5675
3,31,14,48.9,75.7825
3,31,15,51.1,82.395
3,31,16,50.28,84.58
3,31,17,52,84.7375
3,31,18,52,84.23
3,31,19,50.37,82.385
3,31,20,48.67,82.175
3,31,21,48.3,81.895
3,31,22,48,81.6275
3,31,23,48,80.3975
3,31,24,46.9,78.7175
4,1,1,46.9,78.5425
4,1,2,46.9,78.4425
4,1,3,46.9,78.2225
4,1,4,46.9,78.12
4,1,5,47.63,78.4475
4,1,6,48,78.3
4,1,7,48.9,77.84
4,1,8,48.9,78.0725
4,1,9,52,78.785
4,1,10,55,78.8
4,1,11,55.9,78.615
4,1,12,57,78.74
4,1,13,57.9,79.405
4,1,14,60.1,76.7425
4,1,15,60.1,76.8225
4,1,16,60.1,75.03
4,1,17,59.55,73.8675
4,1,18,57,73.6825
4,1,19,55,73.57
4,1,20,53.1,73.5425
4,1,21,52,74.42
4,1,22,51.1,75.045
4,1,23,51.1,74.0375
4,1,24,50,76.065
4,2,1,50,75.99
4,2,2,50,75.4275
4,2,3,48,75.7425
4,2,4,46.9,75.6725
4,2,5,46,75.4125
4,2,6,45,74.9025
4,2,7,44.1,75.1725
4,2,8,46,75.64
4,2,9,48.9,75.985
4,2,10,52,75.6125
4,2,11,55,76.0125
4,2,12,59,76.395
4,2,13,60.1,76.185
4,2,14,62.1,76.665
4,2,15,64,76.805
4,2,16,64.9,77.955
4,2,17,64.9,80.385
4,2,18,64.9,78.815
4,2,19,63,77.985
4,2,20,61,78.205
4,2,21,62.1,77.9525
4,2,22,55,78.3175
4,2,23,55,78.4225
4,2,24,54,78.3275
4,3,1,53.1,78.655
4,3,2,53.1,78.8625
4,3,3,52,78.5825
4,3,4,50,78.7775
4,3,5,48.9,78.4475
4,3,6,48.9,78.34
4,3,7,48.9,75.3925
4,3,8,51.1,92.205
4,3,9,55,125.935
4,3,10,57.9,117.4825
4,3,11,61,119.52
4,3,12,63,118.645
4,3,13,64,118.355
4,3,14,66,117.615
4,3,15,64.9,115.6425
4,3,16,66,116.7275
4,3,17,66,115.005
4,3,18,64.9,115.2725
4,3,19,64,113.0575
4,3,20,61,109.9
4,3,21,57,103.305
4,3,22,57.9,77.4525
4,3,23,59,68.7325
4,3,24,60.1,68.4725
4,4,1,60.1,68.5975
4,4,2,61,67.9675
4,4,3,63,68.515
4,4,4,62.64,68.865
4,4,5,61.1,67.9025
4,4,6,63,68.61
4,4,7,63,69.455
4,4,8,64,71.58
4,4,9,64.9,73.2675
4,4,10,66.9,75.1225
4,4,11,71.1,109.645
4,4,12,75,124.045
4,4,13,75.9,120.96
4,4,14,75.9,120.5975
4,4,15,75.9,120.0725
4,4,16,78.1,119.9525
4,4,17,81,120.355
4,4,18,80.1,118.7325
4,4,19,79,110.4025
4,4,20,75,63.8775
4,4,21,73,65.1825
4,4,22,71.1,63.5425
4,4,23,71.1,72.39
4,4,24,69.1,61.5275
4,5,1,68,49.5075
4,5,2,64,49.185
4,5,3,66,48.3325
4,5,4,64,48.5775
4,5,5,62.1,48.4275
4,5,6,62.1,48.0425
4,5,7,62.1,48.8575
4,5,8,63,51.2675
4,5,9,63,53.1075
4,5,10,64.9,63.74
4,5,11,66,104.105
4,5,12,69.1,125.1175
4,5,13,71.1,120.11
4,5,14,71.1,121.6275
